ID,TYPE,USER_ID,GENDER,AGE,name,size_mb
5041,1,4211,MALE,21,005041_1_004211_MALE_21.jpg,4.29351902
5041,2,4211,MALE,21,005041_2_004211_MALE_21.jpg,4.202424049
5041,3,4211,MALE,21,005041_3_004211_MALE_21.jpg,3.146858215
5041,4,4211,MALE,21,005041_4_004211_MALE_21.jpg,3.353417397
5042,1,4212,FEMALE,35,005042_1_004212_FEMALE_35.jpg,0.683465958
5042,2,4212,FEMALE,35,005042_2_004212_FEMALE_35.jpg,0.52141571
5042,3,4212,FEMALE,35,005042_3_004212_FEMALE_35.jpg,0.609350204
5042,4,4212,FEMALE,35,005042_4_004212_FEMALE_35.jpg,0.529332161
5043,1,878,MALE,21,005043_1_000878_MALE_21.jpg,3.024620056
5043,2,878,MALE,21,005043_2_000878_MALE_21.jpg,4.26250267
5043,3,878,MALE,21,005043_3_000878_MALE_21.jpg,3.276682854
5043,4,878,MALE,21,005043_4_000878_MALE_21.jpg,3.355554581
5044,1,3565,NONE,23,005044_1_003565_NONE_23.jpg,1.879359245
5044,2,3565,NONE,23,005044_2_003565_NONE_23.jpg,1.912122726
5044,3,3565,NONE,23,005044_3_003565_NONE_23.jpg,1.856775284
5044,4,3565,NONE,23,005044_4_003565_NONE_23.jpg,1.89737606
5045,1,4213,NONE,23,005045_1_004213_NONE_23.jpg,2.000212669
5045,2,4213,NONE,23,005045_2_004213_NONE_23.jpg,2.000212669
5045,3,4213,NONE,23,005045_3_004213_NONE_23.jpg,4.000212669
5045,4,4213,NONE,23,005045_4_004213_NONE_23.jpg,2.000212669
5046,1,4214,MALE,20,005046_1_004214_MALE_20.jpg,2.770027161
5046,2,4214,MALE,20,005046_2_004214_MALE_20.jpg,2.531434059
5046,3,4214,MALE,20,005046_3_004214_MALE_20.jpg,2.4361763
5046,4,4214,MALE,20,005046_4_004214_MALE_20.jpg,2.502261162
5047,1,4215,NONE,33,005047_1_004215_NONE_33.jpg,3.401342392
5047,2,4215,NONE,33,005047_2_004215_NONE_33.jpg,3.351400375
5047,3,4215,NONE,33,005047_3_004215_NONE_33.jpg,3.506756783
5047,4,4215,NONE,33,005047_4_004215_NONE_33.jpg,3.48409462
5048,1,587,MALE,25,005048_1_000587_MALE_25.jpg,1.176923752
5048,2,587,MALE,25,005048_2_000587_MALE_25.jpg,1.168262482
5048,3,587,MALE,25,005048_3_000587_MALE_25.jpg,1.171257973
5048,4,587,MALE,25,005048_4_000587_MALE_25.jpg,1.202994347
5049,1,4216,NONE,21,005049_1_004216_NONE_21.jpg,1.004730225
5049,2,4216,NONE,21,005049_2_004216_NONE_21.jpg,1.156466484
5049,3,4216,NONE,21,005049_3_004216_NONE_21.jpg,1.631747246
5049,4,4216,NONE,21,005049_4_004216_NONE_21.jpg,1.530662537
5050,1,4217,NONE,22,005050_1_004217_NONE_22.jpg,2.191947937
5050,2,4217,NONE,22,005050_2_004217_NONE_22.jpg,2.652357101
5050,3,4217,NONE,22,005050_3_004217_NONE_22.jpg,2.592538834
5050,4,4217,NONE,22,005050_4_004217_NONE_22.jpg,2.626468658
5051,1,4218,MALE,20,005051_1_004218_MALE_20.jpg,0.327589035
5051,2,4218,MALE,20,005051_2_004218_MALE_20.jpg,0.299530983
5051,3,4218,MALE,20,005051_3_004218_MALE_20.jpg,0.32227993
5051,4,4218,MALE,20,005051_4_004218_MALE_20.jpg,0.339947701
5052,1,1597,FEMALE,36,005052_1_001597_FEMALE_36.jpg,1.310771942
5052,2,1597,FEMALE,36,005052_2_001597_FEMALE_36.jpg,1.268996239
5052,3,1597,FEMALE,36,005052_3_001597_FEMALE_36.jpg,1.31095314
5052,4,1597,FEMALE,36,005052_4_001597_FEMALE_36.jpg,1.306955338
5053,1,2872,MALE,24,005053_1_002872_MALE_24.jpg,0.34647274
5053,2,2872,MALE,24,005053_2_002872_MALE_24.jpg,0.347613335
5053,3,2872,MALE,24,005053_3_002872_MALE_24.jpg,0.383503914
5053,4,2872,MALE,24,005053_4_002872_MALE_24.jpg,0.369610786
5054,1,4219,MALE,21,005054_1_004219_MALE_21.jpg,2.254504204
5054,2,4219,MALE,21,005054_2_004219_MALE_21.jpg,2.197781563
5054,3,4219,MALE,21,005054_3_004219_MALE_21.jpg,2.128243446
5054,4,4219,MALE,21,005054_4_004219_MALE_21.jpg,2.187033653
5055,1,1915,MALE,20,005055_1_001915_MALE_20.jpg,3.749100685
5055,2,1915,MALE,20,005055_2_001915_MALE_20.jpg,3.788246155
5055,3,1915,MALE,20,005055_3_001915_MALE_20.jpg,3.689970016
5055,4,1915,MALE,20,005055_4_001915_MALE_20.jpg,3.551404953
5056,1,3192,NONE,28,005056_1_003192_NONE_28.jpg,1.412827492
5056,2,3192,NONE,28,005056_2_003192_NONE_28.jpg,1.269593239
5056,3,3192,NONE,28,005056_3_003192_NONE_28.jpg,1.261470795
5056,4,3192,NONE,28,005056_4_003192_NONE_28.jpg,1.44097805
5057,1,4220,MALE,20,005057_1_004220_MALE_20.jpg,0.851549149
5057,2,4220,MALE,20,005057_2_004220_MALE_20.jpg,0.923157692
5057,3,4220,MALE,20,005057_3_004220_MALE_20.jpg,0.886669159
5057,4,4220,MALE,20,005057_4_004220_MALE_20.jpg,0.824038506
5058,1,190,MALE,34,005058_1_000190_MALE_34.jpg,2.80623436
5058,2,190,MALE,34,005058_2_000190_MALE_34.jpg,2.792506218
5058,3,190,MALE,34,005058_3_000190_MALE_34.jpg,2.205962181
5058,4,190,MALE,34,005058_4_000190_MALE_34.jpg,2.182706833
5059,1,4221,MALE,26,005059_1_004221_MALE_26.jpg,7.562940598
5059,2,4221,MALE,26,005059_2_004221_MALE_26.jpg,7.31497097
5059,3,4221,MALE,26,005059_3_004221_MALE_26.jpg,7.782915115
5059,4,4221,MALE,26,005059_4_004221_MALE_26.jpg,7.929244995
5060,1,1559,MALE,21,005060_1_001559_MALE_21.jpg,6.613973618
5060,2,1559,MALE,21,005060_2_001559_MALE_21.jpg,6.381069183
5060,3,1559,MALE,21,005060_3_001559_MALE_21.jpg,6.290962219
5060,4,1559,MALE,21,005060_4_001559_MALE_21.jpg,6.346093178
5061,1,4222,NONE,25,005061_1_004222_NONE_25.jpg,1.601765633
5061,2,4222,NONE,25,005061_2_004222_NONE_25.jpg,1.452853203
5061,3,4222,NONE,25,005061_3_004222_NONE_25.jpg,1.424152374
5061,4,4222,NONE,25,005061_4_004222_NONE_25.jpg,1.516142845
5062,1,1563,MALE,45,005062_1_001563_MALE_45.jpg,2.022437096
5062,2,1563,MALE,45,005062_2_001563_MALE_45.jpg,1.822827339
5062,3,1563,MALE,45,005062_3_001563_MALE_45.jpg,1.858960152
5062,4,1563,MALE,45,005062_4_001563_MALE_45.jpg,1.942637444
5063,1,4223,NONE,22,005063_1_004223_NONE_22.jpg,1.429999352
5063,2,4223,NONE,22,005063_2_004223_NONE_22.jpg,1.413722038
5063,3,4223,NONE,22,005063_3_004223_NONE_22.jpg,1.44967556
5063,4,4223,NONE,22,005063_4_004223_NONE_22.jpg,1.383769035
5064,1,738,MALE,24,005064_1_000738_MALE_24.jpg,1.914417267
5064,2,738,MALE,24,005064_2_000738_MALE_24.jpg,1.845427513
5064,3,738,MALE,24,005064_3_000738_MALE_24.jpg,1.330768585
5064,4,738,MALE,24,005064_4_000738_MALE_24.jpg,2.3611269
5065,1,4224,NONE,23,005065_1_004224_NONE_23.jpg,1.441648483
5065,2,4224,NONE,23,005065_2_004224_NONE_23.jpg,4.072655678
5065,3,4224,NONE,23,005065_3_004224_NONE_23.jpg,1.510454178
5065,4,4224,NONE,23,005065_4_004224_NONE_23.jpg,1.366173744
5066,1,4225,MALE,31,005066_1_004225_MALE_31.jpg,1.671253204
5066,2,4225,MALE,31,005066_2_004225_MALE_31.jpg,1.72541523
5066,3,4225,MALE,31,005066_3_004225_MALE_31.jpg,1.853385925
5066,4,4225,MALE,31,005066_4_004225_MALE_31.jpg,1.808694839
5067,1,134,FEMALE,44,005067_1_000134_FEMALE_44.jpg,2.276835442
5067,2,134,FEMALE,44,005067_2_000134_FEMALE_44.jpg,2.477888107
5067,3,134,FEMALE,44,005067_3_000134_FEMALE_44.jpg,2.104854584
5067,4,134,FEMALE,44,005067_4_000134_FEMALE_44.jpg,2.639969826
5068,1,4226,MALE,39,005068_1_004226_MALE_39.jpg,1.743923187
5068,2,4226,MALE,39,005068_2_004226_MALE_39.jpg,1.569101334
5068,3,4226,MALE,39,005068_3_004226_MALE_39.jpg,1.28862381
5068,4,4226,MALE,39,005068_4_004226_MALE_39.jpg,1.571834564
5069,1,2989,MALE,19,005069_1_002989_MALE_19.jpg,0.341570854
5069,2,2989,MALE,19,005069_2_002989_MALE_19.jpg,0.307070732
5069,3,2989,MALE,19,005069_3_002989_MALE_19.jpg,0.370581627
5069,4,2989,MALE,19,005069_4_002989_MALE_19.jpg,0.308489799
5070,1,2437,MALE,18,005070_1_002437_MALE_18.jpg,3.665974617
5070,2,2437,MALE,18,005070_2_002437_MALE_18.jpg,3.98626709
5070,3,2437,MALE,18,005070_3_002437_MALE_18.jpg,3.523728371
5070,4,2437,MALE,18,005070_4_002437_MALE_18.jpg,3.423053741
5071,1,4227,NONE,18,005071_1_004227_NONE_18.jpg,0.448643684
5071,2,4227,NONE,18,005071_2_004227_NONE_18.jpg,0.548540115
5071,3,4227,NONE,18,005071_3_004227_NONE_18.jpg,0.545483589
5071,4,4227,NONE,18,005071_4_004227_NONE_18.jpg,0.526685715
5072,1,187,FEMALE,30,005072_1_000187_FEMALE_30.jpg,1.247821808
5072,2,187,FEMALE,30,005072_2_000187_FEMALE_30.jpg,1.198862076
5072,3,187,FEMALE,30,005072_3_000187_FEMALE_30.jpg,1.200958252
5072,4,187,FEMALE,30,005072_4_000187_FEMALE_30.jpg,1.138600349
5073,1,792,MALE,28,005073_1_000792_MALE_28.jpg,2.097852707
5073,2,792,MALE,28,005073_2_000792_MALE_28.jpg,2.164720535
5073,3,792,MALE,28,005073_3_000792_MALE_28.jpg,2.148587227
5073,4,792,MALE,28,005073_4_000792_MALE_28.jpg,2.164707184
5074,1,4228,NONE,18,005074_1_004228_NONE_18.jpg,1.038516998
5074,2,4228,NONE,18,005074_2_004228_NONE_18.jpg,1.079776764
5074,3,4228,NONE,18,005074_3_004228_NONE_18.jpg,0.696842194
5074,4,4228,NONE,18,005074_4_004228_NONE_18.jpg,0.763736725
5075,1,2986,MALE,18,005075_1_002986_MALE_18.jpg,2.785163879
5075,2,2986,MALE,18,005075_2_002986_MALE_18.jpg,2.636631966
5075,3,2986,MALE,18,005075_3_002986_MALE_18.jpg,2.706861496
5075,4,2986,MALE,18,005075_4_002986_MALE_18.jpg,3.157790184
5076,1,3634,FEMALE,28,005076_1_003634_FEMALE_28.jpg,1.441519737
5076,2,3634,FEMALE,28,005076_2_003634_FEMALE_28.jpg,1.351971626
5076,3,3634,FEMALE,28,005076_3_003634_FEMALE_28.jpg,1.361747742
5076,4,3634,FEMALE,28,005076_4_003634_FEMALE_28.jpg,1.371751785
5077,1,4229,NONE,20,005077_1_004229_NONE_20.jpg,2.700767517
5077,2,4229,NONE,20,005077_2_004229_NONE_20.jpg,2.621124268
5077,3,4229,NONE,20,005077_3_004229_NONE_20.jpg,2.860389709
5077,4,4229,NONE,20,005077_4_004229_NONE_20.jpg,2.418437004
5078,1,4230,NONE,47,005078_1_004230_NONE_47.jpg,8.035902977
5078,2,4230,NONE,47,005078_2_004230_NONE_47.jpg,7.976106644
5078,3,4230,NONE,47,005078_3_004230_NONE_47.jpg,8.016205788
5078,4,4230,NONE,47,005078_4_004230_NONE_47.jpg,8.09316349
5079,1,2880,NONE,27,005079_1_002880_NONE_27.jpg,4.109228134
5079,2,2880,NONE,27,005079_2_002880_NONE_27.jpg,3.864162445
5079,3,2880,NONE,27,005079_3_002880_NONE_27.jpg,3.972470284
5079,4,2880,NONE,27,005079_4_002880_NONE_27.jpg,3.78938961
5080,1,4231,MALE,25,005080_1_004231_MALE_25.jpg,1.786881447
5080,2,4231,MALE,25,005080_2_004231_MALE_25.jpg,1.796046257
5080,3,4231,MALE,25,005080_3_004231_MALE_25.jpg,2.086238861
5080,4,4231,MALE,25,005080_4_004231_MALE_25.jpg,2.1297369
5081,1,4232,MALE,34,005081_1_004232_MALE_34.jpg,1.246702194
5081,2,4232,MALE,34,005081_2_004232_MALE_34.jpg,1.054767609
5081,3,4232,MALE,34,005081_3_004232_MALE_34.jpg,1.134501457
5081,4,4232,MALE,34,005081_4_004232_MALE_34.jpg,1.102701187
5082,1,1781,MALE,26,005082_1_001781_MALE_26.jpg,4.900877953
5082,2,1781,MALE,26,005082_2_001781_MALE_26.jpg,4.873763084
5082,3,1781,MALE,26,005082_3_001781_MALE_26.jpg,4.159442902
5082,4,1781,MALE,26,005082_4_001781_MALE_26.jpg,4.158369064
5083,1,4233,MALE,30,005083_1_004233_MALE_30.jpg,2.041996002
5083,2,4233,MALE,30,005083_2_004233_MALE_30.jpg,1.488229752
5083,3,4233,MALE,30,005083_3_004233_MALE_30.jpg,1.5054245
5083,4,4233,MALE,30,005083_4_004233_MALE_30.jpg,1.835447311
5084,1,4234,NONE,20,005084_1_004234_NONE_20.jpg,1.577214241
5084,2,4234,NONE,20,005084_2_004234_NONE_20.jpg,1.760667801
5084,3,4234,NONE,20,005084_3_004234_NONE_20.jpg,1.480146408
5084,4,4234,NONE,20,005084_4_004234_NONE_20.jpg,1.53705883
5085,1,3373,MALE,29,005085_1_003373_MALE_29.jpg,2.716724396
5085,2,3373,MALE,29,005085_2_003373_MALE_29.jpg,2.221547127
5085,3,3373,MALE,29,005085_3_003373_MALE_29.jpg,2.287690163
5085,4,3373,MALE,29,005085_4_003373_MALE_29.jpg,2.329835892
5086,1,2234,MALE,41,005086_1_002234_MALE_41.jpg,0.724215508
5086,2,2234,MALE,41,005086_2_002234_MALE_41.jpg,0.712462425
5086,3,2234,MALE,41,005086_3_002234_MALE_41.jpg,0.733533859
5086,4,2234,MALE,41,005086_4_002234_MALE_41.jpg,0.75100708
5087,1,2663,MALE,19,005087_1_002663_MALE_19.jpg,4.442549706
5087,2,2663,MALE,19,005087_2_002663_MALE_19.jpg,4.626049042
5087,3,2663,MALE,19,005087_3_002663_MALE_19.jpg,4.709354401
5087,4,2663,MALE,19,005087_4_002663_MALE_19.jpg,3.023968697
5088,1,2704,MALE,35,005088_1_002704_MALE_35.jpg,1.700530052
5088,2,2704,MALE,35,005088_2_002704_MALE_35.jpg,1.934905052
5088,3,2704,MALE,35,005088_3_002704_MALE_35.jpg,1.934905052
5088,4,2704,MALE,35,005088_4_002704_MALE_35.jpg,2.516936302
5089,1,4235,MALE,23,005089_1_004235_MALE_23.jpg,7.340740204
5089,2,4235,MALE,23,005089_2_004235_MALE_23.jpg,6.638382912
5089,3,4235,MALE,23,005089_3_004235_MALE_23.jpg,6.498840332
5089,4,4235,MALE,23,005089_4_004235_MALE_23.jpg,4.221528053
5090,1,4236,NONE,23,005090_1_004236_NONE_23.jpg,6.83770752
5090,2,4236,NONE,23,005090_2_004236_NONE_23.jpg,6.618426323
5090,3,4236,NONE,23,005090_3_004236_NONE_23.jpg,5.470482826
5090,4,4236,NONE,23,005090_4_004236_NONE_23.jpg,5.669489861
5091,1,3006,MALE,23,005091_1_003006_MALE_23.jpg,2.972929001
5091,2,3006,MALE,23,005091_2_003006_MALE_23.jpg,3.060914993
5091,3,3006,MALE,23,005091_3_003006_MALE_23.jpg,3.229888916
