ID,TYPE,USER_ID,GENDER,AGE,name,size_mb
16,3,16,MALE,33,000016_3_000016_MALE_33.jpg,0.9222373962402344
16,4,16,MALE,33,000016_4_000016_MALE_33.jpg,0.9020671844482422
17,1,17,MALE,27,000017_1_000017_MALE_27.jpg,1.9565906524658203
17,2,17,MALE,27,000017_2_000017_MALE_27.jpg,2.042142868041992
17,3,17,MALE,27,000017_3_000017_MALE_27.jpg,2.0228471755981445
17,4,17,MALE,27,000017_4_000017_MALE_27.jpg,2.0486583709716797
18,1,18,MALE,34,000018_1_000018_MALE_34.jpg,2.2357215881347656
18,2,18,MALE,34,000018_2_000018_MALE_34.jpg,2.2475500106811523
18,3,18,MALE,34,000018_3_000018_MALE_34.jpg,2.166341781616211
18,4,18,MALE,34,000018_4_000018_MALE_34.jpg,2.2273292541503906
19,1,19,MALE,33,000019_1_000019_MALE_33.jpg,4.000232696533203
19,2,19,MALE,33,000019_2_000019_MALE_33.jpg,4.000232696533203
19,3,19,MALE,33,000019_3_000019_MALE_33.jpg,4.000232696533203
19,4,19,MALE,33,000019_4_000019_MALE_33.jpg,4.000232696533203
20,1,20,FEMALE,28,000020_1_000020_FEMALE_28.jpg,1.1022529602050781
20,2,20,FEMALE,28,000020_2_000020_FEMALE_28.jpg,1.0343475341796875
20,3,20,FEMALE,28,000020_3_000020_FEMALE_28.jpg,1.0373249053955078
20,4,20,FEMALE,28,000020_4_000020_FEMALE_28.jpg,0.9880561828613281
21,1,21,MALE,30,000021_1_000021_MALE_30.jpg,1.3152379989624023
21,2,21,MALE,30,000021_2_000021_MALE_30.jpg,1.228306770324707
21,3,21,MALE,30,000021_3_000021_MALE_30.jpg,1.1837100982666016
21,4,21,MALE,30,000021_4_000021_MALE_30.jpg,1.1666364669799805
22,1,22,FEMALE,33,000022_1_000022_FEMALE_33.jpg,2.3611202239990234
22,2,22,FEMALE,33,000022_2_000022_FEMALE_33.jpg,2.356440544128418
22,3,22,FEMALE,33,000022_3_000022_FEMALE_33.jpg,2.0537891387939453
22,4,22,FEMALE,33,000022_4_000022_FEMALE_33.jpg,2.0394182205200195
23,1,23,MALE,25,000023_1_000023_MALE_25.jpg,4.509681701660156
23,2,23,MALE,25,000023_2_000023_MALE_25.jpg,4.18697452545166
23,3,23,MALE,25,000023_3_000023_MALE_25.jpg,4.165864944458008
23,4,23,MALE,25,000023_4_000023_MALE_25.jpg,4.4720001220703125
24,1,24,MALE,29,000024_1_000024_MALE_29.jpg,2.4378175735473633
24,2,24,MALE,29,000024_2_000024_MALE_29.jpg,2.4050493240356445
24,3,24,MALE,29,000024_3_000024_MALE_29.jpg,2.4125518798828125
24,4,24,MALE,29,000024_4_000024_MALE_29.jpg,2.4428491592407227
25,1,25,MALE,30,000025_1_000025_MALE_30.jpg,0.7112693786621094
25,2,25,MALE,30,000025_2_000025_MALE_30.jpg,0.7792816162109375
25,3,25,MALE,30,000025_3_000025_MALE_30.jpg,0.821563720703125
25,4,25,MALE,30,000025_4_000025_MALE_30.jpg,0.8306112289428711
26,1,26,NONE,31,000026_1_000026_NONE_31.jpg,2.271847724914551
26,2,26,NONE,31,000026_2_000026_NONE_31.jpg,2.206936836242676
26,3,26,NONE,31,000026_3_000026_NONE_31.jpg,2.017512321472168
26,4,26,NONE,31,000026_4_000026_NONE_31.jpg,2.01446533203125
27,1,27,FEMALE,25,000027_1_000027_FEMALE_25.jpg,4.10032844543457
27,2,27,FEMALE,25,000027_2_000027_FEMALE_25.jpg,4.025653839111328
27,3,27,FEMALE,25,000027_3_000027_FEMALE_25.jpg,4.034458160400391
27,4,27,FEMALE,25,000027_4_000027_FEMALE_25.jpg,4.1376237869262695
28,1,28,MALE,25,000028_1_000028_MALE_25.jpg,1.0770578384399414
28,2,28,MALE,25,000028_2_000028_MALE_25.jpg,1.2050542831420898
28,3,28,MALE,25,000028_3_000028_MALE_25.jpg,1.0748624801635742
28,4,28,MALE,25,000028_4_000028_MALE_25.jpg,1.3059329986572266
29,1,29,MALE,23,000029_1_000029_MALE_23.jpg,3.4925308227539062
29,2,29,MALE,23,000029_2_000029_MALE_23.jpg,3.375929832458496
29,3,29,MALE,23,000029_3_000029_MALE_23.jpg,3.3353004455566406
29,4,29,MALE,23,000029_4_000029_MALE_23.jpg,3.143404960632324
30,1,30,NONE,29,000030_1_000030_NONE_29.jpg,7.162878036499023
30,2,30,NONE,29,000030_2_000030_NONE_29.jpg,2.758328437805176
30,3,30,NONE,29,000030_3_000030_NONE_29.jpg,2.558229446411133
30,4,30,NONE,29,000030_4_000030_NONE_29.jpg,2.5569591522216797
31,1,31,MALE,26,000031_1_000031_MALE_26.jpg,0.3560829162597656
31,2,31,MALE,26,000031_2_000031_MALE_26.jpg,0.3518180847167969
31,3,31,MALE,26,000031_3_000031_MALE_26.jpg,0.3606128692626953
31,4,31,MALE,26,000031_4_000031_MALE_26.jpg,0.36626434326171875
32,1,32,FEMALE,26,000032_1_000032_FEMALE_26.jpg,0.8722429275512695
32,2,32,FEMALE,26,000032_2_000032_FEMALE_26.jpg,0.8655824661254883
32,3,32,FEMALE,26,000032_3_000032_FEMALE_26.jpg,0.8474111557006836
32,4,32,FEMALE,26,000032_4_000032_FEMALE_26.jpg,0.8143892288208008
33,1,33,NONE,20,000033_1_000033_NONE_20.jpg,1.532029151916504
33,2,33,NONE,20,000033_2_000033_NONE_20.jpg,1.6453723907470703
33,3,33,NONE,20,000033_3_000033_NONE_20.jpg,1.7519922256469727
33,4,33,NONE,20,000033_4_000033_NONE_20.jpg,1.7328014373779297
34,1,34,MALE,25,000034_1_000034_MALE_25.jpg,1.1139144897460938
34,2,34,MALE,25,000034_2_000034_MALE_25.jpg,1.6339941024780273
34,3,34,MALE,25,000034_3_000034_MALE_25.jpg,1.4791183471679688
34,4,34,MALE,25,000034_4_000034_MALE_25.jpg,1.1665582656860352
35,1,35,MALE,26,000035_1_000035_MALE_26.jpg,3.278712272644043
35,2,35,MALE,26,000035_2_000035_MALE_26.jpg,3.4711408615112305
35,3,35,MALE,26,000035_3_000035_MALE_26.jpg,3.212775230407715
35,4,35,MALE,26,000035_4_000035_MALE_26.jpg,3.622682571411133
36,1,36,FEMALE,26,000036_1_000036_FEMALE_26.jpg,0.8764362335205078
36,2,36,FEMALE,26,000036_2_000036_FEMALE_26.jpg,0.7721071243286133
36,3,36,FEMALE,26,000036_3_000036_FEMALE_26.jpg,0.768310546875
36,4,36,FEMALE,26,000036_4_000036_FEMALE_26.jpg,0.7470016479492188
37,1,37,FEMALE,22,000037_1_000037_FEMALE_22.jpg,3.7307186126708984
37,2,37,FEMALE,22,000037_2_000037_FEMALE_22.jpg,3.8747711181640625
37,3,37,FEMALE,22,000037_3_000037_FEMALE_22.jpg,3.7400598526000977
37,4,37,FEMALE,22,000037_4_000037_FEMALE_22.jpg,3.8324098587036133
38,1,38,FEMALE,33,000038_1_000038_FEMALE_33.jpg,1.6933002471923828
38,2,38,FEMALE,33,000038_2_000038_FEMALE_33.jpg,1.6636505126953125
38,3,38,FEMALE,33,000038_3_000038_FEMALE_33.jpg,1.730997085571289
38,4,38,FEMALE,33,000038_4_000038_FEMALE_33.jpg,1.7522192001342773
39,1,39,FEMALE,43,000039_1_000039_FEMALE_43.jpg,1.1959800720214844
39,2,39,FEMALE,43,000039_2_000039_FEMALE_43.jpg,1.206618309020996
39,3,39,FEMALE,43,000039_3_000039_FEMALE_43.jpg,1.192835807800293
39,4,39,FEMALE,43,000039_4_000039_FEMALE_43.jpg,1.231776237487793
40,1,40,MALE,30,000040_1_000040_MALE_30.jpg,1.7334051132202148
40,2,40,MALE,30,000040_2_000040_MALE_30.jpg,1.7347068786621094
40,3,40,MALE,30,000040_3_000040_MALE_30.jpg,1.7337884902954102
40,4,40,MALE,30,000040_4_000040_MALE_30.jpg,1.7182130813598633
41,1,41,NONE,18,000041_1_000041_NONE_18.jpg,5.713696479797363
41,2,41,NONE,18,000041_2_000041_NONE_18.jpg,5.929041862487793
41,3,41,NONE,18,000041_3_000041_NONE_18.jpg,4.845392227172852
41,4,41,NONE,18,000041_4_000041_NONE_18.jpg,4.123626708984375
42,1,42,MALE,20,000042_1_000042_MALE_20.jpg,1.779561996459961
42,2,42,MALE,20,000042_2_000042_MALE_20.jpg,1.7987146377563477
42,3,42,MALE,20,000042_3_000042_MALE_20.jpg,1.7427520751953125
42,4,42,MALE,20,000042_4_000042_MALE_20.jpg,1.7323989868164062
43,1,43,NONE,48,000043_1_000043_NONE_48.jpg,1.1096267700195312
43,2,43,NONE,48,000043_2_000043_NONE_48.jpg,1.1305112838745117
43,3,43,NONE,48,000043_3_000043_NONE_48.jpg,1.2728185653686523
43,4,43,NONE,48,000043_4_000043_NONE_48.jpg,1.3105134963989258
44,1,44,FEMALE,25,000044_1_000044_FEMALE_25.jpg,2.559356689453125
44,2,44,FEMALE,25,000044_2_000044_FEMALE_25.jpg,2.5744495391845703
44,3,44,FEMALE,25,000044_3_000044_FEMALE_25.jpg,2.6989564895629883
44,4,44,FEMALE,25,000044_4_000044_FEMALE_25.jpg,2.787965774536133
45,1,45,MALE,24,000045_1_000045_MALE_24.jpg,4.736782073974609
45,2,45,MALE,24,000045_2_000045_MALE_24.jpg,4.443272590637207
45,3,45,MALE,24,000045_3_000045_MALE_24.jpg,4.627579689025879
45,4,45,MALE,24,000045_4_000045_MALE_24.jpg,4.559833526611328
46,1,46,MALE,27,000046_1_000046_MALE_27.jpg,2.749483108520508
46,2,46,MALE,27,000046_2_000046_MALE_27.jpg,2.6089048385620117
46,3,46,MALE,27,000046_3_000046_MALE_27.jpg,2.6667394638061523
46,4,46,MALE,27,000046_4_000046_MALE_27.jpg,2.494978904724121
47,1,47,FEMALE,37,000047_1_000047_FEMALE_37.jpg,1.2057981491088867
47,2,47,FEMALE,37,000047_2_000047_FEMALE_37.jpg,0.6552734375
47,3,47,FEMALE,37,000047_3_000047_FEMALE_37.jpg,0.6916465759277344
47,4,47,FEMALE,37,000047_4_000047_FEMALE_37.jpg,0.669550895690918
48,1,48,MALE,21,000048_1_000048_MALE_21.jpg,0.9836091995239258
48,2,48,MALE,21,000048_2_000048_MALE_21.jpg,0.9784517288208008
48,3,48,MALE,21,000048_3_000048_MALE_21.jpg,1.006810188293457
48,4,48,MALE,21,000048_4_000048_MALE_21.jpg,1.0518674850463867
49,1,49,MALE,40,000049_1_000049_MALE_40.jpg,1.7292957305908203
49,2,49,MALE,40,000049_2_000049_MALE_40.jpg,1.3828792572021484
49,3,49,MALE,40,000049_3_000049_MALE_40.jpg,1.2458734512329102
49,4,49,MALE,40,000049_4_000049_MALE_40.jpg,1.385477066040039
50,1,50,MALE,19,000050_1_000050_MALE_19.jpg,3.9268436431884766
50,2,50,MALE,19,000050_2_000050_MALE_19.jpg,4.100621223449707
50,3,50,MALE,19,000050_3_000050_MALE_19.jpg,5.2422990798950195
50,4,50,MALE,19,000050_4_000050_MALE_19.jpg,5.16246223449707
51,1,51,MALE,29,000051_1_000051_MALE_29.jpg,1.915541648864746
51,2,51,MALE,29,000051_2_000051_MALE_29.jpg,1.8985719680786133
51,3,51,MALE,29,000051_3_000051_MALE_29.jpg,1.9740571975708008
51,4,51,MALE,29,000051_4_000051_MALE_29.jpg,1.998072624206543
52,1,52,MALE,48,000052_1_000052_MALE_48.jpg,0.2606983184814453
52,2,52,MALE,48,000052_2_000052_MALE_48.jpg,0.2624197006225586
52,3,52,MALE,48,000052_3_000052_MALE_48.jpg,0.2538127899169922
52,4,52,MALE,48,000052_4_000052_MALE_48.jpg,0.24352073669433594
53,1,53,NONE,30,000053_1_000053_NONE_30.jpg,1.0393991470336914
53,2,53,NONE,30,000053_2_000053_NONE_30.jpg,0.8312263488769531
53,3,53,NONE,30,000053_3_000053_NONE_30.jpg,0.826807975769043
53,4,53,NONE,30,000053_4_000053_NONE_30.jpg,0.832305908203125
54,1,54,MALE,24,000054_1_000054_MALE_24.jpg,1.3459415435791016
54,2,54,MALE,24,000054_2_000054_MALE_24.jpg,1.3590993881225586
54,3,54,MALE,24,000054_3_000054_MALE_24.jpg,1.3446626663208008
54,4,54,MALE,24,000054_4_000054_MALE_24.jpg,1.3562822341918945
55,1,55,MALE,23,000055_1_000055_MALE_23.jpg,2.154531478881836
55,2,55,MALE,23,000055_2_000055_MALE_23.jpg,2.069607734680176
55,3,55,MALE,23,000055_3_000055_MALE_23.jpg,2.059406280517578
55,4,55,MALE,23,000055_4_000055_MALE_23.jpg,2.03253173828125
56,1,56,MALE,20,000056_1_000056_MALE_20.jpg,1.623270034790039
56,2,56,MALE,20,000056_2_000056_MALE_20.jpg,1.6593103408813477
56,3,56,MALE,20,000056_3_000056_MALE_20.jpg,1.7868432998657227
56,4,56,MALE,20,000056_4_000056_MALE_20.jpg,1.8011760711669922
57,1,57,MALE,28,000057_1_000057_MALE_28.jpg,3.088913917541504
57,2,57,MALE,28,000057_2_000057_MALE_28.jpg,3.1739721298217773
57,3,57,MALE,28,000057_3_000057_MALE_28.jpg,3.165499687194824
57,4,57,MALE,28,000057_4_000057_MALE_28.jpg,3.1408872604370117
58,1,58,MALE,29,000058_1_000058_MALE_29.jpg,7.429160118103027
58,2,58,MALE,29,000058_2_000058_MALE_29.jpg,3.136739730834961
58,3,58,MALE,29,000058_3_000058_MALE_29.jpg,5.0148515701293945
58,4,58,MALE,29,000058_4_000058_MALE_29.jpg,3.630873680114746
59,1,59,FEMALE,32,000059_1_000059_FEMALE_32.jpg,3.6649179458618164
59,2,59,FEMALE,32,000059_2_000059_FEMALE_32.jpg,3.1484222412109375
59,3,59,FEMALE,32,000059_3_000059_FEMALE_32.jpg,3.066452980041504
59,4,59,FEMALE,32,000059_4_000059_FEMALE_32.jpg,3.111042022705078
60,1,60,NONE,35,000060_1_000060_NONE_35.jpg,4.762862205505371
60,2,60,NONE,35,000060_2_000060_NONE_35.jpg,4.292776107788086
60,3,60,NONE,35,000060_3_000060_NONE_35.jpg,4.905205726623535
60,4,60,NONE,35,000060_4_000060_NONE_35.jpg,3.664078712463379
61,1,61,FEMALE,32,000061_1_000061_FEMALE_32.jpg,0.2641029357910156
61,2,61,FEMALE,32,000061_2_000061_FEMALE_32.jpg,0.2218017578125
61,3,61,FEMALE,32,000061_3_000061_FEMALE_32.jpg,0.2090892791748047
61,4,61,FEMALE,32,000061_4_000061_FEMALE_32.jpg,0.18891429901123047
62,1,62,NONE,19,000062_1_000062_NONE_19.jpg,1.108595848083496
62,2,62,NONE,19,000062_2_000062_NONE_19.jpg,1.2585859298706055
62,3,62,NONE,19,000062_3_000062_NONE_19.jpg,1.743769645690918
62,4,62,NONE,19,000062_4_000062_NONE_19.jpg,1.6022062301635742
63,1,63,NONE,20,000063_1_000063_NONE_20.jpg,1.0825004577636719
63,2,63,NONE,20,000063_2_000063_NONE_20.jpg,1.1467933654785156
63,3,63,NONE,20,000063_3_000063_NONE_20.jpg,1.090921401977539
63,4,63,NONE,20,000063_4_000063_NONE_20.jpg,1.0884895324707031
64,1,64,NONE,26,000064_1_000064_NONE_26.jpg,1.0420331954956055
64,2,64,NONE,26,000064_2_000064_NONE_26.jpg,0.5894927978515625
64,3,64,NONE,26,000064_3_000064_NONE_26.jpg,0.5884113311767578
64,4,64,NONE,26,000064_4_000064_NONE_26.jpg,0.7219390869140625
65,1,65,NONE,24,000065_1_000065_NONE_24.jpg,4.93904972076416
65,2,65,NONE,24,000065_2_000065_NONE_24.jpg,5.462726593017578
65,3,65,NONE,24,000065_3_000065_NONE_24.jpg,5.062455177307129
65,4,65,NONE,24,000065_4_000065_NONE_24.jpg,4.915921211242676
66,1,66,MALE,19,000066_1_000066_MALE_19.jpg,1.8284912109375
66,2,66,MALE,19,000066_2_000066_MALE_19.jpg,1.7714605331420898
66,3,66,MALE,19,000066_3_000066_MALE_19.jpg,1.913421630859375
66,4,66,MALE,19,000066_4_000066_MALE_19.jpg,1.801370620727539
67,1,67,MALE,28,000067_1_000067_MALE_28.jpg,4.626482009887695
67,2,67,MALE,28,000067_2_000067_MALE_28.jpg,4.498188018798828
67,3,67,MALE,28,000067_3_000067_MALE_28.jpg,4.388022422790527
67,4,67,MALE,28,000067_4_000067_MALE_28.jpg,4.419325828552246
68,1,68,MALE,34,000068_1_000068_MALE_34.jpg,1.5638666152954102
68,2,68,MALE,34,000068_2_000068_MALE_34.jpg,1.3428716659545898
68,3,68,MALE,34,000068_3_000068_MALE_34.jpg,1.559767723083496
68,4,68,MALE,34,000068_4_000068_MALE_34.jpg,1.4905939102172852
69,1,69,MALE,37,000069_1_000069_MALE_37.jpg,1.124852180480957
69,2,69,MALE,37,000069_2_000069_MALE_37.jpg,1.1783256530761719
69,3,69,MALE,37,000069_3_000069_MALE_37.jpg,1.290090560913086
69,4,69,MALE,37,000069_4_000069_MALE_37.jpg,1.278975486755371
70,1,70,MALE,19,000070_1_000070_MALE_19.jpg,1.495997428894043
70,2,70,MALE,19,000070_2_000070_MALE_19.jpg,1.3813505172729492
70,3,70,MALE,19,000070_3_000070_MALE_19.jpg,1.3743000030517578
70,4,70,MALE,19,000070_4_000070_MALE_19.jpg,1.4068384170532227
71,1,71,MALE,26,000071_1_000071_MALE_26.jpg,0.5073442459106445
71,2,71,MALE,26,000071_2_000071_MALE_26.jpg,0.5377359390258789
71,3,71,MALE,26,000071_3_000071_MALE_26.jpg,0.4905252456665039
71,4,71,MALE,26,000071_4_000071_MALE_26.jpg,0.5059051513671875
72,1,72,NONE,20,000072_1_000072_NONE_20.jpg,1.6096019744873047
72,2,72,NONE,20,000072_2_000072_NONE_20.jpg,1.5555191040039062
72,3,72,NONE,20,000072_3_000072_NONE_20.jpg,1.5425376892089844
72,4,72,NONE,20,000072_4_000072_NONE_20.jpg,1.7397031784057617
73,1,73,MALE,26,000073_1_000073_MALE_26.jpg,2.341777801513672
73,2,73,MALE,26,000073_2_000073_MALE_26.jpg,2.4092721939086914
73,3,73,MALE,26,000073_3_000073_MALE_26.jpg,2.4706687927246094
73,4,73,MALE,26,000073_4_000073_MALE_26.jpg,2.444883346557617
74,1,74,MALE,40,000074_1_000074_MALE_40.jpg,2.0002126693725586
74,2,74,MALE,40,000074_2_000074_MALE_40.jpg,2.0002126693725586
74,3,74,MALE,40,000074_3_000074_MALE_40.jpg,2.0002126693725586
74,4,74,MALE,40,000074_4_000074_MALE_40.jpg,2.0002126693725586
75,1,75,MALE,30,000075_1_000075_MALE_30.jpg,2.139158248901367
75,2,75,MALE,30,000075_2_000075_MALE_30.jpg,1.8664312362670898
75,3,75,MALE,30,000075_3_000075_MALE_30.jpg,1.8446388244628906
75,4,75,MALE,30,000075_4_000075_MALE_30.jpg,1.7372169494628906
76,1,76,MALE,33,000076_1_000076_MALE_33.jpg,0.7935018539428711
76,2,76,MALE,33,000076_2_000076_MALE_33.jpg,0.7706718444824219
76,3,76,MALE,33,000076_3_000076_MALE_33.jpg,0.8271770477294922
76,4,76,MALE,33,000076_4_000076_MALE_33.jpg,0.8291807174682617
77,1,77,MALE,40,000077_1_000077_MALE_40.jpg,1.8547582626342773
77,2,77,MALE,40,000077_2_000077_MALE_40.jpg,1.9082889556884766
77,3,77,MALE,40,000077_3_000077_MALE_40.jpg,1.9273653030395508
77,4,77,MALE,40,000077_4_000077_MALE_40.jpg,1.906606674194336
78,1,78,NONE,44,000078_1_000078_NONE_44.jpg,2.114084243774414
78,2,78,NONE,44,000078_2_000078_NONE_44.jpg,2.073617935180664
78,3,78,NONE,44,000078_3_000078_NONE_44.jpg,1.6043453216552734
78,4,78,NONE,44,000078_4_000078_NONE_44.jpg,1.535902976989746
79,1,79,NONE,23,000079_1_000079_NONE_23.jpg,1.603011131286621
79,2,79,NONE,23,000079_2_000079_NONE_23.jpg,1.6520557403564453
79,3,79,NONE,23,000079_3_000079_NONE_23.jpg,1.6006689071655273
79,4,79,NONE,23,000079_4_000079_NONE_23.jpg,1.7501392364501953
80,1,80,MALE,19,000080_1_000080_MALE_19.jpg,1.5742616653442383
80,2,80,MALE,19,000080_2_000080_MALE_19.jpg,1.5959835052490234
80,3,80,MALE,19,000080_3_000080_MALE_19.jpg,1.6421785354614258
80,4,80,MALE,19,000080_4_000080_MALE_19.jpg,1.6470489501953125
81,1,81,MALE,22,000081_1_000081_MALE_22.jpg,2.1742496490478516
81,2,81,MALE,22,000081_2_000081_MALE_22.jpg,2.2236433029174805
81,3,81,MALE,22,000081_3_000081_MALE_22.jpg,2.2409849166870117
81,4,81,MALE,22,000081_4_000081_MALE_22.jpg,2.2224550247192383
82,1,82,FEMALE,46,000082_1_000082_FEMALE_46.jpg,0.36871814727783203
82,2,82,FEMALE,46,000082_2_000082_FEMALE_46.jpg,0.6284589767456055
82,3,82,FEMALE,46,000082_3_000082_FEMALE_46.jpg,0.7232532501220703
82,4,82,FEMALE,46,000082_4_000082_FEMALE_46.jpg,0.7116765975952148
83,1,83,MALE,20,000083_1_000083_MALE_20.jpg,1.299220085144043
83,2,83,MALE,20,000083_2_000083_MALE_20.jpg,1.1901731491088867
83,3,83,MALE,20,000083_3_000083_MALE_20.jpg,1.1983537673950195
83,4,83,MALE,20,000083_4_000083_MALE_20.jpg,1.222254753112793
84,1,84,NONE,18,000084_1_000084_NONE_18.jpg,1.6071290969848633
84,2,84,NONE,18,000084_2_000084_NONE_18.jpg,1.6091785430908203
84,3,84,NONE,18,000084_3_000084_NONE_18.jpg,1.6290960311889648
84,4,84,NONE,18,000084_4_000084_NONE_18.jpg,1.6171703338623047
85,1,85,MALE,21,000085_1_000085_MALE_21.jpg,3.5357885360717773
85,2,85,MALE,21,000085_2_000085_MALE_21.jpg,3.4025611877441406
85,3,85,MALE,21,000085_3_000085_MALE_21.jpg,3.471285820007324
85,4,85,MALE,21,000085_4_000085_MALE_21.jpg,3.3022375106811523
86,1,86,FEMALE,28,000086_1_000086_FEMALE_28.jpg,1.0266942977905273
86,2,86,FEMALE,28,000086_2_000086_FEMALE_28.jpg,1.0105218887329102
86,3,86,FEMALE,28,000086_3_000086_FEMALE_28.jpg,0.9877901077270508
86,4,86,FEMALE,28,000086_4_000086_FEMALE_28.jpg,0.9296274185180664
87,1,87,MALE,23,000087_1_000087_MALE_23.jpg,5.397256851196289
87,2,87,MALE,23,000087_2_000087_MALE_23.jpg,5.728985786437988
87,3,87,MALE,23,000087_3_000087_MALE_23.jpg,5.640488624572754
87,4,87,MALE,23,000087_4_000087_MALE_23.jpg,5.460592269897461
88,1,88,NONE,21,000088_1_000088_NONE_21.jpg,1.8520498275756836
88,2,88,NONE,21,000088_2_000088_NONE_21.jpg,2.016665458679199
88,3,88,NONE,21,000088_3_000088_NONE_21.jpg,2.102597236633301
88,4,88,NONE,21,000088_4_000088_NONE_21.jpg,2.085428237915039
89,1,89,MALE,25,000089_1_000089_MALE_25.jpg,2.709719657897949
